72162,Wolfgang Wildgen,,Aspects of Automatic Text Analysis,,,,,series/sfsc/2007-209,https://doi.org/10.1007/978-3-540-37522-7_20,,,series/sfsc/Wildgen07,2017-05-16,,,421-442,,,,,,The Dimensionality of Text and Picture and the Cross-Cultural Organization of Semiotic Complexes.,db/series/sfsc/sfsc209.html#Wildgen07,2007,,,,
72163,Jeremy Bradley,0000-0002-5341-3963,Soft Computing in Humanities and Social Sciences,,,,,series/sfsc/SeisingG12,https://doi.org/10.1007/978-3-642-24672-2_13,,,series/sfsc/Bradley12,2018-11-02,,,257-266,,,,,,Syntactic Ambiguity Amidst Contextual Clarity.,db/series/sfsc/SeisingG12.html#Bradley12,2012,,,,
72165,Giovanni Acampora,,On the Power of Fuzzy Markup Language,,,,,series/sfsc/2013-296,https://doi.org/10.1007/978-3-642-35488-5_2,,,series/sfsc/Acampora13,2017-05-16,,,17-31,,,,,,Fuzzy Markup Language: A XML Based Language for Enabling Full Interoperability in Fuzzy Systems Design.,db/series/sfsc/sfsc296.html#Acampora13,2013,,,,
72166,Sundarapandian Vaidyanathan,,Advances in Chaos Theory and Intelligent Control,,,,,series/sfsc/2016-337,https://doi.org/10.1007/978-3-319-30340-6_15,,,series/sfsc/Vaidyanathan16a,2017-05-16,,,349-376,,,,,,A Novel 3-D Conservative Jerk Chaotic System with Two Quadratic Nonlinearities and Its Adaptive Control.,db/series/sfsc/sfsc337.html#Vaidyanathan16a,2016,,,,
72167,Anna Maria Radzikowska,,35 Years of Fuzzy Set Theory,,,,,series/sfsc/Cornelis11,https://doi.org/10.1007/978-3-642-16629-7_6,,,series/sfsc/Radzikowska11,2017-05-16,,,107-126,,,,,,On Lattice-Based Fuzzy Rough Sets.,db/series/sfsc/Cornelis11.html#Radzikowska11,2011,,,,
72168,Elisabet Golobardes-Ribé|Giovanni Egidio Pazienza|Marco Balsi|Xavier Vilasís-Cardona,0000-0002-3571-2353,Hybrid Intelligent Systems,,,,,series/sfsc/2007-208,https://doi.org/10.1007/978-3-540-37421-3_11,,,series/sfsc/PazienzaGVB07,2017-09-16,,,181-201,,,,,,Decision Trees and CBR for the Navigation System of a CNN-based Autonomous Robot.,db/series/sfsc/sfsc208.html#PazienzaGVB07,2007,,,,
72169,Mario Fedrizzi|Matteo Brunelli|Michele Fedrizzi|Ricardo A. Marques Pereira,,Preferences and Decisions,,,,,series/sfsc/Greco10,https://doi.org/10.1007/978-3-642-15976-3_10,,,series/sfsc/FedrizziFPB10,2017-05-16,,,159-182,,,,,,The Dynamics of Consensus in Group Decision Making: Investigating the Pairwise Interactions between Fuzzy Preferences.,db/series/sfsc/Grego10.html#FedrizziFPB10,2010,,,,
72170,Gleb Beliakov|Simon James|Tomasa Calvo,0000-0002-2377-0863|0000-0002-9841-5292|0000-0003-1150-0628,Consensual Processes,,,,,series/sfsc/Herrera11,https://doi.org/10.1007/978-3-642-20533-0_2,,,series/sfsc/BeliakovCJ11,2017-06-09,,,23-40,,,,,,On Penalty-Based Aggregation Functions and Consensus.,db/series/sfsc/Herrera11.html#BeliakovCJ11,2011,,,,
72173,Cengiz Kahraman|Ihsan Kaya,,Fuzzy Engineering Economics with Applications,,,,,series/sfsc/2008-233,https://doi.org/10.1007/978-3-540-70810-0_4,,,series/sfsc/KahramanK08,2017-05-16,,,71-81,,,,,,Fuzzy Equivalent Annual-Worth Analysis and Applications.,db/series/sfsc/sfsc233.html#KahramanK08,2008,,,,
72174,Enric Trillas|Itziar García-Honrado,,Combining Experimentation and Theory,,,,,series/sfsc/TrillasBMK12,https://doi.org/10.1007/978-3-642-24666-1_26,,,series/sfsc/TrillasG12,2017-05-16,,,391-406,,,,,,A Reflection on Fuzzy Conditionals.,db/series/sfsc/TrillasBMK12.html#TrillasG12,2012,,,,
72175,Mahmoud Tarokh,,Hybrid Intelligent Systems,,,,,series/sfsc/2007-208,https://doi.org/10.1007/978-3-540-37421-3_13,,,series/sfsc/Tarokh07,2017-05-16,,,215-228,,,,,,Genetic Path Planning with Fuzzy Logic Adaptation for Rovers Traversing Rough Terrain.,db/series/sfsc/sfsc208.html#Tarokh07,2007,,,,
72177,Hiroaki Ishii|Yue Ge,,Fuzzy Optimization,,,,,series/sfsc/Lodwick10,https://doi.org/10.1007/978-3-642-13935-2_14,,,series/sfsc/GeI10,2017-05-16,,,313-321,,,,,,Stochastic Bottleneck Spanning Tree Problem on a Fuzzy Network.,db/series/sfsc/Lodwick10.html#GeI10,2010,,,,
72179,Venkat Krishnan,0000-0002-7788-0670,Complex System Modelling and Control Through Intelligent Soft Computations,,,,,series/sfsc/2015-319,https://doi.org/10.1007/978-3-319-12883-2_12,,,series/sfsc/Krishnan15,2017-06-09,,,337-366,,,,,,Enhanced Power System Security Assessment Through Intelligent Decision Trees.,db/series/sfsc/sfsc319.html#Krishnan15,2015,,,,
72182,Romano Scozzafava,,Preferences and Decisions,,,,,series/sfsc/Greco10,https://doi.org/10.1007/978-3-642-15976-3_23,,,series/sfsc/Scozzafava10,2017-05-16,,,377-382,,,,,,Weak Implication and Fuzzy Inclusion.,db/series/sfsc/Grego10.html#Scozzafava10,2010,,,,
72183,Alfred Stein,,Methods for Handling Imperfect Spatial Information,,,,,series/sfsc/Jeansoulin10,https://doi.org/10.1007/978-3-642-14755-5_10,,,series/sfsc/Stein10,2017-05-16,,,243-268,,,,,,Fuzzy Methods in Image Mining.,db/series/sfsc/Jeansoulin10.html#Stein10,2010,,,,
72184,Didier Dubois|Hélène Fargier,,Preferences and Decisions,,,,,series/sfsc/Greco10,https://doi.org/10.1007/978-3-642-15976-3_9,,,series/sfsc/DuboisF10,2017-05-16,,,139-158,,,,,,Qualitative Bipolar Decision Rules: Toward More Expressive Settings.,db/series/sfsc/Grego10.html#DuboisF10,2010,,,,
72185,Randall E. Duran,,Soft Computing Applications in Business,,,,,series/sfsc/2008-230,https://doi.org/10.1007/978-3-540-79005-1_8,,,series/sfsc/Duran08,2017-05-16,,,129-146,,,,,,Probabilistic Sales Forecasting for Small and Medium-Size Business Operations.,db/series/sfsc/sfsc230.html#Duran08,2008,,,,
72186,Magda Komorníková|Radko Mesiar,,35 Years of Fuzzy Set Theory,,,,,series/sfsc/Cornelis11,https://doi.org/10.1007/978-3-642-16629-7_1,,,series/sfsc/MesiarK11,2017-05-16,,,3-17,,,,,,Aggregation Functions on Bounded Posets.,db/series/sfsc/Cornelis11.html#MesiarK11,2011,,,,
72187,Aldo G. S. Ventre|Antonio Maturo|Massimo Squillante,0000-0002-1734-8797|0000-0002-5682-6325,Preferences and Decisions,,,,,series/sfsc/Greco10,https://doi.org/10.1007/978-3-642-15976-3_17,,,series/sfsc/MaturoSV10,2017-11-06,,,291-304,,,,,,Coherence for Fuzzy Measures and Applications to Decision Making.,db/series/sfsc/Grego10.html#MaturoSV10,2010,,,,
72188,Daniel Sánchez 0001|José-María Serrano|M. Amparo Vila|María José Martín Bautista,,Soft Computing in Web Information Retrieva,,,,,series/sfsc/2006-197,https://doi.org/10.1007/3-540-31590-X_11,,,series/sfsc/Bautista0SV06,2019-02-21,,,221-237,,,,,,Helping Users in Web Information Retrieval Via Fuzzy Association Rules.,db/series/sfsc/sfsc197.html#Bautista0SV06,2006,,,,
72189,Luís Leitão|Melanie Herschel|Pável Calado,0000-0001-6478-229X,Soft Computing in XML Data Management,,,,,series/sfsc/Ma10,https://doi.org/10.1007/978-3-642-14010-5_8,,,series/sfsc/CaladoHL10,2017-06-09,,,193-224,,,,,,An Overview of XML Duplicate Detection Algorithms.,db/series/sfsc/Ma10.html#CaladoHL10,2010,,,,
72190,Kin Keung Lai|Lean Yu|Shouyang Wang,0000-0003-1478-4996,Soft Computing Applications in Business,,,,,series/sfsc/2008-230,https://doi.org/10.1007/978-3-540-79005-1_14,,,series/sfsc/YuWL08,2017-06-09,,,261-271,,,,,,An EMD-Based Neural Network Ensemble Learning Model for World Crude Oil Spot Price Forecasting.,db/series/sfsc/sfsc230.html#YuWL08,2008,,,,
72191,Antonio Gabriel López-Herrera|Carlos Porcel|Enrique Herrera-Viedma|Sergio Alonso,0000-0002-7922-4984,Fuzzy Sets and Their Extensions: Representation, Aggregation and Models,,,,,series/sfsc/2008-220,https://doi.org/10.1007/978-3-540-73723-0_29,,,series/sfsc/Herrera-ViedmaPLA08,2017-06-09,,,567-585,,,,,,A Fuzzy Linguistic Recommender System to Advice Research Resources in University Digital Libraries.,db/series/sfsc/sfsc220.html#Herrera-ViedmaPLA08,,,,
72192,Arthur P. Dempster,,Classic Works of the Dempster-Shafer Theory of Belief Functions,,,,,series/sfsc/2008-219,https://doi.org/10.1007/978-3-540-44792-4_2,,,series/sfsc/Dempster08,2017-05-16,,,35-56,,,,,,New Methods for Reasoning Towards PosteriorDistributions Based on Sample Data.,db/series/sfsc/sfsc219.html#Dempster08,2008,,,,
72195,Leonardo Acho|Luis T. Aguilar|Ricardo Guerra,0000-0002-4965-1133,Hybrid Intelligent Systems,,,,,series/sfsc/2007-208,https://doi.org/10.1007/978-3-540-37421-3_14,,,series/sfsc/GuerraAA07,2017-06-09,,,229-241,,,,,,Chattering Attenuation Using Linear-in-the-Parameter Neural Nets in Variable Structure Control of Robot Manipulators with Friction.,db/series/sfsc/sfsc208.html#GuerraAA07,2007,,,,
72196,Bernadette Bouchon-Meunier|Maria Rifqi|Marie-Jeanne Lesot,,Fuzzy Sets and Their Extensions: Representation, Aggregation and Models,,,,,series/sfsc/2008-220,https://doi.org/10.1007/978-3-540-73723-0_22,,,series/sfsc/LesotRB08,2017-05-16,,,431-452,,,,,,Fuzzy Prototypes: From a Cognitive View to a Machine Learning Principle.,db/series/sfsc/sfsc220.html#LesotRB08,,,,
72197,Mesut Yavuz,0000-0003-4522-5804,Production Engineering and Management under Fuzziness,,,,,series/sfsc/Kahraman10,https://doi.org/10.1007/978-3-642-12052-7_2,,,series/sfsc/Yavuz10,2017-06-09,,,25-38,,,,,,Fuzzy Inventory Management.,db/series/sfsc/Kahraman10.html#Yavuz10,2010,,,,
72198,Azucena Barreras|Julian Garibaldi|Oscar Castillo 0001,0000-0002-7385-5689,Hybrid Intelligent Systems,,,,,series/sfsc/2007-208,https://doi.org/10.1007/978-3-540-37421-3_16,,,series/sfsc/GaribaldiBC07,2018-09-12,,,255-265,,,,,,Intelligent Control and Planning of Autonomous Algorithms Mobile Robots Using Fuzzy Logic and Genetic.,db/series/sfsc/sfsc208.html#GaribaldiBC07,2007,,,,
72199,Elisa Perrone|Fabrizio Durante,,On Logical, Algebraic, and Probabilistic Aspects of Fuzzy Set Theory,,,,,series/sfsc/2016-336,https://doi.org/10.1007/978-3-319-28808-6_9,,,series/sfsc/DuranteP16,2017-05-16,,,157-172,,,,,,Asymmetric Copulas and Their Application in Design of Experiments.,,,,
72200,Bonifacio Llamazares|José Luis García-Lapresta|Teresa Peña,0000-0001-5720-4387,Preferences and Decisions,,,,,series/sfsc/Greco10,https://doi.org/10.1007/978-3-642-15976-3_13,,,series/sfsc/Garcia-LaprestaLP10,2017-06-09,,,211-224,,,,,,Scoring Rules and Consensus.,db/series/sfsc/Grego10.html#Garcia-LaprestaLP10,2010,,,,
72201,Lotfi A. Zadeh,,Aspects of Automatic Text Analysis,,,,,series/sfsc/2007-209,https://doi.org/10.1007/978-3-540-37522-7_2,,,series/sfsc/Zadeh07,2017-05-16,,,33-59,,,,,,Precisiated Natural Language.,db/series/sfsc/sfsc209.html#Zadeh07,2007,,,,
72202,Aceng Sambas|Mustafa Mamat|Rizki Putra Prastio|W. S. Mada Sanjaya,0000-0002-1623-0770|0000-0003-1963-193X,Advances in Chaos Theory and Intelligent Control,,,,,series/sfsc/2016-337,https://doi.org/10.1007/978-3-319-30340-6_6,,,series/sfsc/SambasWMP16,2018-11-02,,,133-153,,,,,,Mathematical Modelling of Chaotic Jerk Circuit and Its Application in Secure Communication System.,db/series/sfsc/sfsc337.html#SambasWMP16,2016,,,,
72203,Cengiz Kahraman|Fatih Tüysüz|Selçuk Çebi,,Production Engineering and Management under Fuzziness,,,,,series/sfsc/Kahraman10,https://doi.org/10.1007/978-3-642-12052-7_14,,,series/sfsc/KahramanCT10,2017-05-16,,,329-358,,,,,,Fuzzy Location Selection Techniques.,db/series/sfsc/Kahraman10.html#KahramanCT10,2010,,,,
72204,Francisco J. Valverde-Albacete,,Soft Computing in Web Information Retrieva,,,,,series/sfsc/2006-197,https://doi.org/10.1007/3-540-31590-X_12,,,series/sfsc/Valverde-Albacete06,2019-02-21,,,239-256,,,,,,Combining Soft and Hard Techniques for the Analysis of Batch Retrieval Tasks.,db/series/sfsc/sfsc197.html#Valverde-Albacete06,2006,,,,
72205,Paola Modesti,,Preferences and Decisions,,,,,series/sfsc/Greco10,https://doi.org/10.1007/978-3-642-15976-3_18,,,series/sfsc/Modesti10,2017-05-16,,,305-319,,,,,,Measures for Firms Value in Random Scenarios.,db/series/sfsc/Grego10.html#Modesti10,2010,,,,
72206,Leticia Cervantes|Oscar Castillo 0001,,Soft Computing Applications in Optimization, Control, and Recognition,,,,,series/sfsc/2013-294,https://doi.org/10.1007/978-3-642-35323-9_6,,,series/sfsc/CervantesC13,2018-09-12,,,125-154,,,,,,Genetic Optimization of Modular Type-1 Fuzzy Controllers for Complex Control Problems.,,,,
72207,Hung T. Nguyen 0002|Songsak Sriboonchitta,,Fifty Years of Fuzzy Logic and its Applications,,,,,series/sfsc/2015-326,https://doi.org/10.1007/978-3-319-19683-1_21,,,series/sfsc/NguyenS15,2017-05-16,,,401-414,,,,,,On Fuzzy Theory for Econometrics.,db/series/sfsc/sfsc326.html#NguyenS15,2015,,,,
72208,Fahmy M. Bendary|Mohamed A. Moustafa Hassan|Mohammed Ibrahim El-Sayed Ahmed|Naglaa Kamel Bahgaat,0000-0001-6116-6707|0000-0002-0221-6206,Advances in Chaos Theory and Intelligent Control,,,,,series/sfsc/2016-337,https://doi.org/10.1007/978-3-319-30340-6_36|https://www.wikidata.org/entity/Q57516733,,,series/sfsc/BahgaatAHB16,2018-11-14,,,851-873,,,,,,Load Frequency Control Based on Evolutionary Techniques in Electrical Power Systems.,db/series/sfsc/sfsc337.html#BahgaatAHB16,2016,,,,
72209,Humberto Bustince,,Accuracy and Fuzziness,,,,,series/sfsc/2015-323,https://doi.org/10.1007/978-3-319-18606-1_4,,,series/sfsc/Bustince15,2017-05-16,,,83-89,,,,,,Doctor Honoris Causa for Enric Trillas by the Universidad Pública de Navarra.,db/series/sfsc/sfsc323.html#Bustince15,2015,,,,
72210,Martine De Cock|Nataliya Makarytska|Steven Schockaert,0000-0002-9256-2881,35 Years of Fuzzy Set Theory,,,,,series/sfsc/Cornelis11,https://doi.org/10.1007/978-3-642-16629-7_12,,,series/sfsc/SchockaertMC11,2017-06-09,,,237-266,,,,,,Fuzzy Methods on the Web: A Critical Discussion.,db/series/sfsc/Cornelis11.html#SchockaertMC11,2011,,,,
72211,Bernard De Baets|János C. Fodor,0000-0002-1638-7452|0000-0002-3876-620X,Fuzzy Sets and Their Extensions: Representation, Aggregation and Models,,,,,series/sfsc/2008-220,https://doi.org/10.1007/978-3-540-73723-0_11,,,series/sfsc/FodorB08,2017-06-14,,,207-217,,,,,,Fuzzy Preference Modelling: Fundamentals and Recent Advances.,db/series/sfsc/sfsc220.html#FodorB08,,,,
72213,Bernadette Bouchon-Meunier,,Accuracy and Fuzziness,,,,,series/sfsc/2015-323,https://doi.org/10.1007/978-3-319-18606-1_11,,,series/sfsc/Bouchon-Meunier15,2017-05-16,,,137-138,,,,,,Enric Trillas Barcelona.,db/series/sfsc/sfsc323.html#Bouchon-Meunier15,2015,,,,
72214,Aggelos Giakoumis|Christos K. Volos|Ioannis M. Kyprianidis|Ioannis N. Stouboulos|Jamal-Odysseas Maaita|Sundarapandian Vaidyanathan|Viet-Thanh Pham,0000-0001-8763-7255|0000-0002-8105-8700,Advances in Chaos Theory and Intelligent Control,,,,,series/sfsc/2016-337,https://doi.org/10.1007/978-3-319-30340-6_1,,,series/sfsc/VolosVPMGKS16,2018-11-02,,,3-34,,,,,,A Novel Design Approach of a Nonlinear Resistor Based on a Memristor Emulator.,db/series/sfsc/sfsc337.html#VolosVPMGKS16,2016,,,,
72215,Piotr Kulczycki,,Soft Computing Applications in Industry,,,,,series/sfsc/2008-226,https://doi.org/10.1007/978-3-540-77465-5_4,,,series/sfsc/Kulczycki08,2017-05-16,,,69-91,,,,,,Kernel Estimators in Industrial Applications.,db/series/sfsc/sfsc226.html#Kulczycki08,2008,,,,
72216,Chang-Shing Lee|Hani Hagras|Hui-Ching Kuo|Hui-Hua Cheng|Mei-Hui Wang|Su-E Kuo|Zhi-Wei Chen,,On the Power of Fuzzy Markup Language,,,,,series/sfsc/2013-296,https://doi.org/10.1007/978-3-642-35488-5_9,,,series/sfsc/WangLCHKKC13,2017-05-16,,,149-168,,,,,,A Type-2 FML-Based Fuzzy Ontology for Dietary Assessment.,db/series/sfsc/sfsc296.html#WangLCHKKC13,2013,,,,
72217,Enrique H. Ruspini,,Classic Works of the Dempster-Shafer Theory of Belief Functions,,,,,series/sfsc/2008-219,https://doi.org/10.1007/978-3-540-44792-4_17,,,series/sfsc/Ruspini08,2017-05-16,,,435-448,,,,,,Epistemic Logics, Probability, and the Calculus of Evidence.,,,,
72218,Fangyan Dong|Kaoru Hirota|Yoichi Yamazaki,,Combining Experimentation and Theory,,,,,series/sfsc/TrillasBMK12,https://doi.org/10.1007/978-3-642-24666-1_10,,,series/sfsc/HirotaYD12,2017-05-16,,,137-149,,,,,,Mascot Robot System Based on Fuzzy Control Technology.,db/series/sfsc/TrillasBMK12.html#HirotaYD12,2012,,,,
72219,Zong Woo Geem,,Soft Computing Applications in Industry,,,,,series/sfsc/2008-226,https://doi.org/10.1007/978-3-540-77465-5_6,,,series/sfsc/Geem08,2017-05-16,,,117-134,,,,,,Harmony Search Applications in Industry.,db/series/sfsc/sfsc226.html#Geem08,2008,,,,
72220,David Peidro|Francisco Campuzano-Bolarín|Josefa Mula,0000-0001-8678-6881,Supply Chain Management Under Fuzziness,,,,,series/sfsc/2014-313,https://doi.org/10.1007/978-3-642-53939-8_10,,,series/sfsc/Campuzano-BolarinMP14,2017-09-16,,,227-241,,,,,,Fuzzy Estimations and System Dynamics for Improving Manufacturing Orders in VMI Supply Chains.,db/series/sfsc/sfsc313.html#Campuzano-BolarinMP14,2014,,,,
72221,Christian Klamler|Daniel Eckert,0000-0003-1225-5943,Consensual Processes,,,,,series/sfsc/Herrera11,https://doi.org/10.1007/978-3-642-20533-0_1,,,series/sfsc/EckertK11,2017-06-09,,,3-22,,,,,,Distance-Based Aggregation Theory.,db/series/sfsc/Herrera11.html#EckertK11,2011,,,,
72222,Daniel F. Leite|Fernando A. C. Gomide,0000-0003-3135-2933,Fifty Years of Fuzzy Logic and its Applications,,,,,series/sfsc/2015-326,https://doi.org/10.1007/978-3-319-19683-1_7,,,series/sfsc/LeiteG15,2018-10-23,,,107-124,,,,,,Incremental Granular Fuzzy Modeling Using Imprecise Data Streams.,db/series/sfsc/sfsc326.html#LeiteG15,2015,,,,
72223,Jorma K. Mattila,,Fuzzy Technology,,,,,series/sfsc/2016-335,https://doi.org/10.1007/978-3-319-26986-3_2,,,series/sfsc/Mattila16,2017-05-16,,,33-45,,,,,,A Note on Fuzzy-Valued Inference.,db/series/sfsc/sfsc335.html#Mattila16,2016,,,,
72224,Jonathan Lawry,,Fuzzy Sets and Their Extensions: Representation, Aggregation and Models,,,,,series/sfsc/2008-220,https://doi.org/10.1007/978-3-540-73723-0_4,,,series/sfsc/Lawry08,2017-05-16,,,65-87,,,,,,An Overview of Computing with Words using Label Semantics.,db/series/sfsc/sfsc220.html#Lawry08,,,,
72225,Evgeniy Marinov|Peter Vassilev|Radoslav Tsvetkov,,Imprecision and Uncertainty in Information Representation and Processing,,,,,series/sfsc/2016-332,https://doi.org/10.1007/978-3-319-26302-1_4,,,series/sfsc/MarinovTV16,2017-05-16,,,41-53,,,,,,Intuitionistic Fuzzy Inclusion Indicator of Intuitionistic Fuzzy Sets.,db/series/sfsc/sfsc332.html#MarinovTV16,2016,,,,
72226,Chang-Shing Lee|Hani Hagras|Mei-Hui Wang|Min-Hsiang Wu|Ming-Kai Su,,On the Power of Fuzzy Markup Language,,,,,series/sfsc/2013-296,https://doi.org/10.1007/978-3-642-35488-5_10,,,series/sfsc/LeeWSWH13,2017-05-16,,,169-187,,,,,,A Type-2 FML-Based Meeting Scheduling Support System.,db/series/sfsc/sfsc296.html#LeeWSWH13,2013,,,,
72227,Oscar Castillo 0001|Patricia Melin,,Soft Computing: State of the Art Theory and Novel Applications,,,,,series/sfsc/2013-291,https://doi.org/10.1007/978-3-642-34922-5_17,,,series/sfsc/CastilloM13,2018-09-12,,,241-254,,,,,,Bio-inspired Optimization of Interval Type-2 Fuzzy Controllers.,db/series/sfsc/sfsc291.html#CastilloM13,2013,,,,
72228,Tu Bao Ho|Van-Nam Huynh|Yoshiteru Nakamori,,Fuzzy Sets and Their Extensions: Representation, Aggregation and Models,,,,,series/sfsc/2008-220,https://doi.org/10.1007/978-3-540-73723-0_25,,,series/sfsc/HuynhHN08,2017-05-16,,,493-515,,,,,,An Overview on the Approximation Quality Based on Rough-Fuzzy Hybrids.,db/series/sfsc/sfsc220.html#HuynhHN08,,,,
72229,Cengiz Kahraman|Ozlem Senvar|Umut Rifat Tuzkaya,0000-0003-3648-9445,Supply Chain Management Under Fuzziness,,,,,series/sfsc/2014-313,https://doi.org/10.1007/978-3-642-53939-8_7,,,series/sfsc/SenvarTK14a,2017-06-09,,,143-165,,,,,,Supply Chain Performance Measurement: An Integrated DEMATEL and Fuzzy-ANP Approach.,db/series/sfsc/sfsc313.html#SenvarTK14a,2014,,,,
72230,Arturo Rodriguez-Cristerna|Jose Torres-Jimenez,,Soft Computing Applications in Optimization, Control, and Recognition,,,,,series/sfsc/2013-294,https://doi.org/10.1007/978-3-642-35323-9_2,,,series/sfsc/Rodriguez-CristernaT13,2017-05-16,,,27-51,,,,,,A Genetic Algorithm for the Problem of Minimal Brauer Chains for Large Exponents.,,,,
72231,Isabelle Bloch,,Methods for Handling Imperfect Spatial Information,,,,,series/sfsc/Jeansoulin10,https://doi.org/10.1007/978-3-642-14755-5_4,,,series/sfsc/Bloch10,2017-05-16,,,75-102,,,,,,Bipolar Fuzzy Spatial Information: Geometry, Morphology, Spatial Reasoning.,,,,
72234,Fernando Gaxiola|Fevrier Valdez|Patricia Melin,,Soft Computing Applications in Optimization, Control, and Recognition,,,,,series/sfsc/2013-294,https://doi.org/10.1007/978-3-642-35323-9_8,,,series/sfsc/GaxiolaMV13,2017-05-16,,,187-213,,,,,,Type-2 Fuzzy Weight Adjustment for Backpropagation in Prediction Time Series and Pattern Recognition.,,,,
72235,Gabriella Marcarelli|Viviana Ventre,0000-0003-4085-4484,Preferences and Decisions,,,,,series/sfsc/Greco10,https://doi.org/10.1007/978-3-642-15976-3_16,,,series/sfsc/MarcarelliV10,2017-06-09,,,281-289,,,,,,Decision Making in Social Actions.,db/series/sfsc/Grego10.html#MarcarelliV10,2010,,,,
72236,Tzung-Pei Hong|Yeong-Chyi Lee,,Fuzzy Sets and Their Extensions: Representation, Aggregation and Models,,,,,series/sfsc/2008-220,https://doi.org/10.1007/978-3-540-73723-0_20,,,series/sfsc/HongL08,2017-05-16,,,397-410,,,,,,An Overview of Mining Fuzzy Association Rules.,db/series/sfsc/sfsc220.html#HongL08,,,,
72237,Jorge Alcalde-Unzu|Marc Vorsatz,0000-0001-6244-3606|0000-0003-1839-6245,Consensual Processes,,,,,series/sfsc/Herrera11,https://doi.org/10.1007/978-3-642-20533-0_12,,,series/sfsc/Alcalde-UnzuV11,2017-06-09,,,195-211,,,,,,Measuring Consensus: Concepts, Comparisons, and Properties.,,,,
72239,Aleksandar D. Dimitrovski|Manuel A. Matos,0000-0002-8207-2686,Fuzzy Engineering Economics with Applications,,,,,series/sfsc/2008-233,https://doi.org/10.1007/978-3-540-70810-0_2,,,series/sfsc/DimitrovskiM08,2017-09-02,,,11-41,,,,,,Fuzzy Present Worth Analysis with Correlated and Uncorrelated Cash Flows.,db/series/sfsc/sfsc233.html#DimitrovskiM08,2008,,,,
72240,Christian Borgelt|David Picado-Muiño,,Fuzzy Technology,,,,,series/sfsc/2016-335,https://doi.org/10.1007/978-3-319-26986-3_4,,,series/sfsc/BorgeltP16,2017-05-16,,,73-84,,,,,,Significant Frequent Item Sets Via Pattern Spectrum Filtering.,db/series/sfsc/sfsc335.html#BorgeltP16,2016,,,,
72241,Bhanu Prasad|Shailendra Singh 0001,,Soft Computing Applications in Business,,,,,series/sfsc/2008-230,https://doi.org/10.1007/978-3-540-79005-1_9,,,series/sfsc/SinghP08,2017-12-20,,,147-178,,,,,,User Relevance Feedback Analysis in Text Information Retrieval: A Rough Set Approach.,db/series/sfsc/sfsc230.html#SinghP08,2008,,,,
72242,Barbara Vantaggi|Giulianella Coletti|Romano Scozzafava,,Soft Computing: State of the Art Theory and Novel Applications,,,,,series/sfsc/2013-291,https://doi.org/10.1007/978-3-642-34922-5_14,,,series/sfsc/ColettiSV13,2017-05-16,,,193-208,,,,,,Coherent Conditional Probability, Fuzzy Inclusion and Default Rules.,db/series/sfsc/sfsc291.html#ColettiSV13,,,,
